Madár_id;Felhasználó;Típus;Központ;Gyûrû;Jelentett faj;Jelentett faj latin;Ivar;Dátum
5910928;Példa Fanni;Gyûrûzés;Budapest;W585378   ;Fitiszfüzike;Phylloscopus trochilus;Ismeretlen;2019.09.14
5910929;Példa Fanni;Gyûrûzés;Budapest;W585379   ;Szürke légykapó;Muscicapa striata;Ismeretlen;2019.09.14
5911193;Példa Fanni;Gyûrûzés;Budapest;XB21130   ;Nádirigó;Acrocephalus arundinaceus;Ismeretlen;2019.09.22
5911194;Példa Fanni;Gyûrûzés;Budapest;XB21131   ;Nádirigó;Acrocephalus arundinaceus;Ismeretlen;2019.09.22
5911197;Példa Fanni;Gyûrûzés;Budapest;XB21132   ;Nádirigó;Acrocephalus arundinaceus;Ismeretlen;2019.09.22
5576628;Példa Fanni;Visszafogás;Budapest;HA17537   ;Zöld küllõ;Picus viridis;Hím;2019.09.14
5907624;Példa Fanni;Visszafogás;Budapest;J16527    ;Nyaktekercs;Jynx torquilla;Ismeretlen;2019.09.22
5907703;Példa Fanni;Visszafogás;Budapest;N225862   ;Széncinege;Parus major;Tojó;2019.09.14
5907842;Példa Fanni;Visszafogás;Budapest;N261426   ;Széncinege;Parus major;Hím;2019.09.14
5688127;Példa Fanni;Visszafogás;Budapest;P104898   ;Széncinege;Parus major;Tojó;2019.09.14
5909221;Példa Fanni;Visszafogás;Budapest;P106805   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.09.14
5909844;Példa Fanni;Visszafogás;Budapest;P311428   ;Mezei poszáta;Sylvia communis;Ismeretlen;2019.09.14
5909844;Példa Fanni;Visszafogás;Budapest;P311428   ;Mezei poszáta;Sylvia communis;Ismeretlen;2019.09.22
5909870;Példa Fanni;Visszafogás;Budapest;P311454   ;Barátposzáta;Sylvia atricapilla;Hím;2019.09.22
5909873;Példa Fanni;Visszafogás;Budapest;P311457   ;Vörösbegy;Erithacus rubecula;Ismeretlen;2019.09.22
5851637;Példa Fanni;Visszafogás;Budapest;TA03513   ;Fekete rigó;Turdus merula;Tojó;2019.09.22
5909915;Példa Fanni;Visszafogás;Budapest;TA03521   ;Fekete rigó;Turdus merula;Ismeretlen;2019.09.14
5909927;Példa Fanni;Visszafogás;Budapest;TA03533   ;Fekete rigó;Turdus merula;Ismeretlen;2019.09.22
5909956;Példa Fanni;Visszafogás;Budapest;TA03562   ;Fekete rigó;Turdus merula;Hím;2019.09.22
5911115;Példa Fanni;Visszafogás;Budapest;XB16352   ;Nádirigó;Acrocephalus arundinaceus;Ismeretlen;2019.09.14
5829470;Példa Krisztián;Gyûrûzés;Budapest;P105366   ;Nádi sármány;Emberiza schoeniclus;Hím;2019.03.22
5829471;Példa Krisztián;Gyûrûzés;Budapest;P105367   ;Nádi sármány;Emberiza schoeniclus;Tojó;2019.03.22
5829472;Példa Krisztián;Gyûrûzés;Budapest;P105368   ;Nádi sármány;Emberiza schoeniclus;Tojó;2019.03.22
5829473;Példa Krisztián;Gyûrûzés;Budapest;W561450   ;Csilpcsalpfüzike;Phylloscopus collybita;Ismeretlen;2019.03.22
5829474;Példa Krisztián;Gyûrûzés;Budapest;TA03503   ;Fekete rigó;Turdus merula;Tojó;2019.03.23
5829475;Példa Krisztián;Gyûrûzés;Budapest;P105369   ;Nádi sármány;Emberiza schoeniclus;Hím;2019.03.23
5829476;Példa Krisztián;Gyûrûzés;Budapest;P105370   ;Vörösbegy;Erithacus rubecula;Ismeretlen;2019.03.23
5829477;Példa Krisztián;Gyûrûzés;Budapest;P105371   ;Erdei pinty;Fringilla coelebs;Tojó;2019.03.23
5829478;Példa Krisztián;Gyûrûzés;Budapest;W561451   ;Csilpcsalpfüzike;Phylloscopus collybita;Ismeretlen;2019.03.23
5829479;Példa Krisztián;Gyûrûzés;Budapest;W561452   ;Csilpcsalpfüzike;Phylloscopus collybita;Ismeretlen;2019.03.24
5829480;Példa Krisztián;Gyûrûzés;Budapest;W561453   ;Csilpcsalpfüzike;Phylloscopus collybita;Ismeretlen;2019.03.24
5829481;Példa Krisztián;Gyûrûzés;Budapest;P105372   ;Havasi pityer;Anthus spinoletta;Hím;2019.03.24
5829482;Példa Krisztián;Gyûrûzés;Budapest;P105373   ;Vörösbegy;Erithacus rubecula;Ismeretlen;2019.03.24
5829483;Példa Krisztián;Gyûrûzés;Budapest;P105374   ;Kékbegy;Luscinia svecica;Hím;2019.03.24
5829484;Példa Krisztián;Gyûrûzés;Budapest;W561454   ;Csilpcsalpfüzike;Phylloscopus collybita;Ismeretlen;2019.03.24
5829485;Példa Krisztián;Gyûrûzés;Budapest;W561455   ;Ökörszem;Troglodytes troglodytes;Ismeretlen;2019.03.24
5829486;Példa Krisztián;Gyûrûzés;Budapest;W561456   ;Csilpcsalpfüzike;Phylloscopus collybita;Ismeretlen;2019.03.24
5687635;Példa Krisztián;Visszafogás;Budapest;P104400   ;Nádi sármány;Emberiza schoeniclus;Hím;2019.03.22
5700898;Példa Krisztián;Visszafogás;Budapest;N261251   ;Széncinege;Parus major;Hím;2019.03.24
5829470;Példa Krisztián;Visszafogás;Budapest;P105366   ;Nádi sármány;Emberiza schoeniclus;Hím;2019.03.24
5579540;Példa Krisztián;Visszafogás;Budapest;N225480   ;Széncinege;Parus major;Tojó;2019.03.24
5686757;Példa Krisztián;Visszafogás;Budapest;P103522   ;Nádi tücsökmadár;Locustella luscinioides;Ismeretlen;2019.04.17
5833570;Példa Krisztián;Gyûrûzés;Budapest;XB13629   ;Énekes rigó;Turdus philomelos;Ismeretlen;2019.04.17
5628916;Példa Krisztián;Visszafogás;Budapest;K748823   ;Nádi sármány;Emberiza schoeniclus;Tojó;2019.04.18
5833571;Példa Krisztián;Gyûrûzés;Budapest;P105389   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.04.18
5833572;Példa Krisztián;Gyûrûzés;Budapest;P105390   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.04.18
5833573;Példa Krisztián;Gyûrûzés;Budapest;P105391   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.04.18
5833574;Példa Krisztián;Gyûrûzés;Budapest;P105392   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.04.18
5833575;Példa Krisztián;Gyûrûzés;Budapest;P105393   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.04.18
5833576;Példa Krisztián;Gyûrûzés;Budapest;P105394   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.04.18
5833577;Példa Krisztián;Gyûrûzés;Budapest;P105395   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.04.18
5833578;Példa Krisztián;Gyûrûzés;Budapest;P105396   ;Énekes nádiposzáta;Acrocephalus palustris;Ismeretlen;2019.04.18
5829876;Példa Krisztián;Visszafogás;Budapest;W561461   ;Õszapó;Aegithalos caudatus;Ismeretlen;2019.04.18
5829877;Példa Krisztián;Visszafogás;Budapest;W561462   ;Õszapó;Aegithalos caudatus;Ismeretlen;2019.04.18
5579540;Példa Krisztián;Visszafogás;Budapest;N225480   ;Széncinege;Parus major;Tojó;2019.04.18
5833579;Példa Krisztián;Gyûrûzés;Budapest;TA03504   ;Fekete rigó;Turdus merula;Hím;2019.04.19
5833580;Példa Krisztián;Gyûrûzés;Budapest;TA03505   ;Fekete rigó;Turdus merula;Hím;2019.04.19
5833581;Példa Krisztián;Gyûrûzés;Budapest;P105397   ;Vörösbegy;Erithacus rubecula;Ismeretlen;2019.04.19
5833582;Példa Krisztián;Gyûrûzés;Budapest;P105398   ;Kerti rozsdafarkú;Phoenicurus phoenicurus;Tojó;2019.04.19
5833583;Példa Krisztián;Gyûrûzés;Budapest;P105399   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.04.19
5833584;Példa Krisztián;Gyûrûzés;Budapest;P105400   ;Barátposzáta;Sylvia atricapilla;Tojó;2019.04.19
5833585;Példa Krisztián;Gyûrûzés;Budapest;P105401   ;Kis poszáta;Sylvia curruca;Ismeretlen;2019.04.19
5833586;Példa Krisztián;Gyûrûzés;Budapest;P105402   ;Kis poszáta;Sylvia curruca;Ismeretlen;2019.04.19
5833587;Példa Krisztián;Gyûrûzés;Budapest;P105403   ;Mezei veréb;Passer montanus;Tojó;2019.04.19
5833588;Példa Krisztián;Gyûrûzés;Budapest;P105404   ;Erdei pityer;Anthus trivialis;Ismeretlen;2019.04.19
5833589;Példa Krisztián;Gyûrûzés;Budapest;P105405   ;Énekes nádiposzáta;Acrocephalus palustris;Ismeretlen;2019.04.19
5833590;Példa Krisztián;Gyûrûzés;Budapest;P105406   ;Nádi sármány;Emberiza schoeniclus;Hím;2019.04.19
5833591;Példa Krisztián;Gyûrûzés;Budapest;W561464   ;Örvös légykapó;Ficedula albicollis;Hím;2019.04.19
5637195;Példa Krisztián;Visszafogás;Budapest;K748881   ;Nádi tücsökmadár;Locustella luscinioides;Ismeretlen;2019.04.19
5624386;Példa Krisztián;Visszafogás;Budapest;K748755   ;Nádi tücsökmadár;Locustella luscinioides;Hím;2019.04.19
5375661;Példa Krisztián;Visszafogás;Budapest;K745758   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.04.19
5802845;Példa Krisztián;Visszafogás;Budapest;HA17546   ;Zöld küllõ;Picus viridis;Tojó;2019.04.19
5260118;Példa Krisztián;Visszafogás;Budapest;K603297   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.04.19
5833592;Példa Krisztián;Gyûrûzés;Budapest;P105407   ;Nádi tücsökmadár;Locustella luscinioides;Ismeretlen;2019.04.20
5833593;Példa Krisztián;Gyûrûzés;Budapest;P105408   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.04.20
5833594;Példa Krisztián;Gyûrûzés;Budapest;P105409   ;Énekes nádiposzáta;Acrocephalus palustris;Ismeretlen;2019.04.20
5833595;Példa Krisztián;Gyûrûzés;Budapest;P105410   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.04.20
5833596;Példa Krisztián;Gyûrûzés;Budapest;P105411   ;Nádi tücsökmadár;Locustella luscinioides;Ismeretlen;2019.04.20
5833597;Példa Krisztián;Gyûrûzés;Budapest;P105412   ;Nádi tücsökmadár;Locustella luscinioides;Ismeretlen;2019.04.20
5833598;Példa Krisztián;Gyûrûzés;Budapest;P105413   ;Nádi sármány;Emberiza schoeniclus;Hím;2019.04.20
5833599;Példa Krisztián;Gyûrûzés;Budapest;P105414   ;Énekes nádiposzáta;Acrocephalus palustris;Ismeretlen;2019.04.20
5833600;Példa Krisztián;Gyûrûzés;Budapest;P105415   ;Barázdabillegetõ;Motacilla alba;Hím;2019.04.20
5833601;Példa Krisztián;Gyûrûzés;Budapest;P105416   ;Nádi tücsökmadár;Locustella luscinioides;Ismeretlen;2019.04.20
5833602;Példa Krisztián;Gyûrûzés;Budapest;P105417   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.04.20
5833603;Példa Krisztián;Gyûrûzés;Budapest;P105418   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.04.20
5833604;Példa Krisztián;Gyûrûzés;Budapest;P105419   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.04.20
5833605;Példa Krisztián;Gyûrûzés;Budapest;P105420   ;Barkóscinege;Panurus biarmicus;Hím;2019.04.20
5833606;Példa Krisztián;Gyûrûzés;Budapest;N261387   ;Zöldike;Carduelis chloris;Hím;2019.04.20
5833607;Példa Krisztián;Gyûrûzés;Budapest;W561465   ;Függõcinege;Remiz pendulinus;Hím;2019.04.20
5649532;Példa Krisztián;Visszafogás;Budapest;K875875   ;Fülemülesitke;Acrocephalus melanopogon;Ismeretlen;2019.04.20
5259480;Példa Krisztián;Visszafogás;Budapest;K602664   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.04.20
5628219;Példa Krisztián;Visszafogás;Budapest;K806223   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.04.20
5686805;Példa Krisztián;Visszafogás;Budapest;P103570   ;Nádi sármány;Emberiza schoeniclus;Tojó;2019.04.20
5577359;Példa Krisztián;Visszafogás;Budapest;K746386   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.04.20
5259682;Példa Krisztián;Visszafogás;Budapest;K602867   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.04.20
5685712;Példa Krisztián;Visszafogás;Budapest;K749249   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Tojó;2019.04.21
5685760;Példa Krisztián;Visszafogás;Budapest;K749297   ;Énekes nádiposzáta;Acrocephalus palustris;Ismeretlen;2019.04.21
5620573;Példa Krisztián;Visszafogás;Budapest;K748741   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.04.21
5833608;Példa Krisztián;Gyûrûzés;Budapest;P105421   ;Nádi sármány;Emberiza schoeniclus;Hím;2019.04.21
5833609;Példa Krisztián;Gyûrûzés;Budapest;P105422   ;Fülemülesitke;Acrocephalus melanopogon;Ismeretlen;2019.04.21
5833610;Példa Krisztián;Gyûrûzés;Budapest;P105423   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.04.21
5833611;Példa Krisztián;Gyûrûzés;Budapest;P105424   ;Nádi tücsökmadár;Locustella luscinioides;Ismeretlen;2019.04.21
5833612;Példa Krisztián;Gyûrûzés;Budapest;P105425   ;Vörösbegy;Erithacus rubecula;Ismeretlen;2019.04.21
5833613;Példa Krisztián;Gyûrûzés;Budapest;P105426   ;Nádi tücsökmadár;Locustella luscinioides;Ismeretlen;2019.04.21
5833614;Példa Krisztián;Gyûrûzés;Budapest;P105427   ;Nádi tücsökmadár;Locustella luscinioides;Ismeretlen;2019.04.21
5833615;Példa Krisztián;Gyûrûzés;Budapest;P105428   ;Nádi tücsökmadár;Locustella luscinioides;Ismeretlen;2019.04.21
5833616;Példa Krisztián;Gyûrûzés;Budapest;P105429   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.04.21
5833617;Példa Krisztián;Gyûrûzés;Budapest;P105430   ;Fülemülesitke;Acrocephalus melanopogon;Ismeretlen;2019.04.21
5833618;Példa Krisztián;Gyûrûzés;Budapest;P105431   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.04.21
5833619;Példa Krisztián;Gyûrûzés;Budapest;P105432   ;Énekes nádiposzáta;Acrocephalus palustris;Ismeretlen;2019.04.21
5833620;Példa Krisztián;Gyûrûzés;Budapest;P105433   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.04.21
5833621;Példa Krisztián;Gyûrûzés;Budapest;P105434   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.04.21
5833622;Példa Krisztián;Gyûrûzés;Budapest;P105435   ;Házi rozsdafarkú;Phoenicurus ochruros;Tojó;2019.04.21
5833623;Példa Krisztián;Gyûrûzés;Budapest;P105436   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.04.21
5833624;Példa Krisztián;Gyûrûzés;Budapest;N261388   ;Zöldike;Carduelis chloris;Tojó;2019.04.21
5833625;Példa Krisztián;Gyûrûzés;Budapest;N261389   ;Fülemüle;Luscinia megarhynchos;Ismeretlen;2019.04.21
5833626;Példa Krisztián;Gyûrûzés;Budapest;W561466   ;Függõcinege;Remiz pendulinus;Tojó;2019.04.21
5833627;Példa Krisztián;Gyûrûzés;Budapest;RE08991   ;Erdei fülesbagoly;Asio otus;Hím;2019.04.21
5841497;Példa Krisztián;Gyûrûzés;Budapest;XB13644   ;Tövisszúró gébics;Lanius collurio;Hím;2019.05.24
5841498;Példa Krisztián;Gyûrûzés;Budapest;XB13645   ;Nádirigó;Acrocephalus arundinaceus;Ismeretlen;2019.05.24
5841499;Példa Krisztián;Gyûrûzés;Budapest;XB13646   ;Nádirigó;Acrocephalus arundinaceus;Tojó;2019.05.24
5841500;Példa Krisztián;Gyûrûzés;Budapest;XB13647   ;Nádirigó;Acrocephalus arundinaceus;Ismeretlen;2019.05.24
5841501;Példa Krisztián;Gyûrûzés;Budapest;XB13648   ;Nádirigó;Acrocephalus arundinaceus;Ismeretlen;2019.05.24
5841502;Példa Krisztián;Gyûrûzés;Budapest;P105482   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.05.24
5841503;Példa Krisztián;Gyûrûzés;Budapest;P105483   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.05.24
5841504;Példa Krisztián;Gyûrûzés;Budapest;P105484   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.05.24
5841505;Példa Krisztián;Gyûrûzés;Budapest;P105485   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.05.24
5841506;Példa Krisztián;Gyûrûzés;Budapest;P105486   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.05.24
5841507;Példa Krisztián;Gyûrûzés;Budapest;P105487   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.05.24
5841508;Példa Krisztián;Gyûrûzés;Budapest;P105488   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.05.24
5841509;Példa Krisztián;Gyûrûzés;Budapest;P105489   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.05.24
5841510;Példa Krisztián;Gyûrûzés;Budapest;P105490   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.05.24
5841511;Példa Krisztián;Gyûrûzés;Budapest;P105491   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.05.24
5841512;Példa Krisztián;Gyûrûzés;Budapest;P105492   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.05.24
5841513;Példa Krisztián;Gyûrûzés;Budapest;P105493   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.05.24
5841514;Példa Krisztián;Gyûrûzés;Budapest;P105494   ;Barátposzáta;Sylvia atricapilla;Tojó;2019.05.24
5841515;Példa Krisztián;Gyûrûzés;Budapest;P105495   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.05.24
5841516;Példa Krisztián;Gyûrûzés;Budapest;P105496   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.05.24
5841517;Példa Krisztián;Gyûrûzés;Budapest;P105497   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.05.24
5841518;Példa Krisztián;Gyûrûzés;Budapest;P105498   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.05.24
5841519;Példa Krisztián;Gyûrûzés;Budapest;W561475   ;Füsti fecske;Hirundo rustica;Hím;2019.05.24
5841520;Példa Krisztián;Gyûrûzés;Budapest;W561476   ;Õszapó;Aegithalos caudatus;Ismeretlen;2019.05.24
5841521;Példa Krisztián;Gyûrûzés;Budapest;W561477   ;Õszapó;Aegithalos caudatus;Ismeretlen;2019.05.24
5841522;Példa Krisztián;Gyûrûzés;Budapest;W561478   ;Õszapó;Aegithalos caudatus;Ismeretlen;2019.05.24
5841527;Példa Krisztián;Gyûrûzés;Budapest;HA29309   ;Guvat;Rallus aquaticus;Ismeretlen;2019.05.24
5841528;Példa Krisztián;Gyûrûzés;Budapest;N261400   ;Zöldike;Carduelis chloris;Hím;2019.05.24
5841529;Példa Krisztián;Gyûrûzés;Budapest;VR07286   ;Törpegém;Ixobrychus minutus;Hím;2019.05.24
5841530;Példa Krisztián;Gyûrûzés;Budapest;TA03506   ;Búbosbanka;Upupa epops;Hím;2019.05.24
5841531;Példa Krisztián;Gyûrûzés;Budapest;TA03507   ;Búbosbanka;Upupa epops;Tojó;2019.05.24
5841535;Példa Krisztián;Gyûrûzés;Budapest;TA03508   ;Seregély;Sturnus vulgaris;Tojó;2019.05.24
5841536;Példa Krisztián;Gyûrûzés;Budapest;TA03509   ;Seregély;Sturnus vulgaris;Hím;2019.05.24
5841538;Példa Krisztián;Gyûrûzés;Budapest;J12680    ;Lappantyú;Caprimulgus europaeus;Tojó;2019.05.24
5686178;Példa Krisztián;Visszafogás;Budapest;N261189   ;Fülemüle;Luscinia megarhynchos;Ismeretlen;2019.05.24
5838859;Példa Krisztián;Visszafogás;Budapest;XB13635   ;Nádirigó;Acrocephalus arundinaceus;Ismeretlen;2019.05.24
5618763;Példa Krisztián;Visszafogás;Budapest;K748730   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.05.24
5375594;Példa Krisztián;Visszafogás;Budapest;K745677   ;Barkóscinege;Panurus biarmicus;Tojó;2019.05.24
5838865;Példa Krisztián;Visszafogás;Budapest;XB13638   ;Nádirigó;Acrocephalus arundinaceus;Ismeretlen;2019.05.24
5688339;Példa Krisztián;Visszafogás;Budapest;W561134   ;Õszapó;Aegithalos caudatus;Ismeretlen;2019.05.24
5685784;Példa Krisztián;Visszafogás;Budapest;K749321   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.05.24
5838864;Példa Krisztián;Visszafogás;Budapest;XB13637   ;Nádirigó;Acrocephalus arundinaceus;Ismeretlen;2019.05.24
5635995;Példa Krisztián;Visszafogás;Budapest;K748867   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.05.24
5833608;Példa Krisztián;Visszafogás;Budapest;P105421   ;Nádi sármány;Emberiza schoeniclus;Hím;2019.05.24
5841549;Példa Krisztián;Gyûrûzés;Budapest;W561479   ;Füsti fecske;Hirundo rustica;Ismeretlen;2019.05.25
5841552;Példa Krisztián;Gyûrûzés;Budapest;P105499   ;Fülemülesitke;Acrocephalus melanopogon;Ismeretlen;2019.05.25
5841554;Példa Krisztián;Gyûrûzés;Budapest;P105500   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Tojó;2019.05.25
5841558;Példa Krisztián;Gyûrûzés;Budapest;P105501   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Tojó;2019.05.25
5841563;Példa Krisztián;Gyûrûzés;Budapest;P105502   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.05.25
5841564;Példa Krisztián;Gyûrûzés;Budapest;P105503   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.05.25
5841566;Példa Krisztián;Gyûrûzés;Budapest;P105504   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.05.25
5838380;Példa Krisztián;Kézrekerülés;Budapest;N261398   ;Széncinege;Parus major;Ismeretlen;2019.05.25
5105034;Példa Krisztián;Visszafogás;Budapest;XA76426   ;Nádirigó;Acrocephalus arundinaceus;Ismeretlen;2019.05.25
5685943;Példa Krisztián;Visszafogás;Budapest;K749481   ;Fülemülesitke;Acrocephalus melanopogon;Tojó;2019.05.25
5105096;Példa Krisztián;Visszafogás;Budapest;XA76495   ;Nádirigó;Acrocephalus arundinaceus;Tojó;2019.05.25
5834260;Példa Krisztián;Visszafogás;Budapest;XB13632   ;Nádirigó;Acrocephalus arundinaceus;Ismeretlen;2019.05.25
5820888;Példa Krisztián;Visszafogás;Budapest;K871964   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.05.25
2323528;Példa Krisztián;Visszafogás;Budapest;XA71543   ;Nádirigó;Acrocephalus arundinaceus;Tojó;2019.05.25
5841568;Példa Krisztián;Gyûrûzés;Budapest;XB13649   ;Nádirigó;Acrocephalus arundinaceus;Ismeretlen;2019.05.25
5841821;Példa Krisztián;Gyûrûzés;Budapest;VR07287   ;Örvös galamb;Columba palumbus;Tojó;2019.05.25
5841822;Példa Krisztián;Gyûrûzés;Budapest;P105505   ;Mezei poszáta;Sylvia communis;Ismeretlen;2019.05.25
5841823;Példa Krisztián;Gyûrûzés;Budapest;N261401   ;Fülemüle;Luscinia megarhynchos;Ismeretlen;2019.05.25
5841824;Példa Krisztián;Gyûrûzés;Budapest;N261402   ;Zöldike;Carduelis chloris;Tojó;2019.05.26
5841825;Példa Krisztián;Gyûrûzés;Budapest;XB13650   ;Nádirigó;Acrocephalus arundinaceus;Ismeretlen;2019.05.26
5841826;Példa Krisztián;Gyûrûzés;Budapest;XB13651   ;Nádirigó;Acrocephalus arundinaceus;Ismeretlen;2019.05.26
5841827;Példa Krisztián;Gyûrûzés;Budapest;W561480   ;Partifecske;Riparia riparia;Ismeretlen;2019.05.26
5841828;Példa Krisztián;Gyûrûzés;Budapest;P105506   ;Barátposzáta;Sylvia atricapilla;Hím;2019.05.26
5841829;Példa Krisztián;Gyûrûzés;Budapest;VR07288   ;Törpegém;Ixobrychus minutus;Tojó;2019.05.26
5577088;Példa Krisztián;Visszafogás;Budapest;K746115   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Tojó;2019.05.25
5577048;Példa Krisztián;Visszafogás;Budapest;K746074   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.05.25
5851616;Példa Krisztián;Gyûrûzés;Budapest;N261404   ;Fülemüle;Luscinia megarhynchos;Tojó;2019.06.28
